job,skills,uniq_id
Senior Automation Engineer,"Algorithms, Architecture, Automated, Bash, Development, Java, Jenkins, Multi-threaded, QA, QA Testing, Release, Ruby, Testing",be718997b336292bb35e1b31f8940261
Data Analyst,"Data Analysis, Splunk, Microsoft Office",9e56a15c937cb201fd75113d18e8b862
"A2391A-Oracle RAC, Hadoop Database Administrator-Contract New York,NY","Datawarehouse, Hadoop, Oracle RDBMS, Oracle RAC, Linux, Unix",db21e66a8210118810cb9b971d18be97
Java Application Developer,"Analysis, Consulting, Developer, Development, HTTP, Java, JSP, Linux, Programming, SOAP, Testing, Unix, WebSphere, WSDL",7c46cdd37e11b97010ebc695c5511dbc
DWH Test Lead,"Agile, Business Requirements, Development, Excel, Hadoop, Management, QA, SQL, Testing, Unix, Validation",55713a73c33e465ece2f604d3bac1d1b
Robert Half Technology Staffing Support CS,"Development, Manager, Management, Materials, Sales, Scheduling, Testing",407ddb8f83d60b877ce33d752d0e816d
IT Asset Mgmt (ITAM) Process Owner I,"Analyst, Business Analyst, Consulting, Database, Data Collection, Development, Epic, Manager, Management, Project, Project Management, Project Manager, Testing",2b361b0c4a12825a93899dac9571d6a4
Senior JAVA Software Developer,"Analysis, DB2, Developer, Genetic, HTML, Java, JavaScript, Linux, Management, Object Oriented Programming, Programming, Shell Scripting, SQL, Testing, Unix, XML, XSL",a80eb8d5ca481b6f25aeafc05d2ab7e3
Help Desk Admin,"Accounting, Consulting, Excel, Help Desk, Outlook, Project",c2d4b533e8560452f3a113ebf5e619e2
Certified Epic Resolute HB / PB Claims Builder,"Epic Resolute, EPIC HB, Epic claims builder - Epic Resolute, EPIC HB, Epic claims builder",10077391799bd49d700f85588e64a5f9
QA Test Lead - NFR,"QA, NFT, Performance Testing, Load Testing, Validation Testing, ISAM, DB2, MQ, Swift",47320e99acec249e80b8f3554347ca0e
Robert Half Technology Permanent Placement Recruiting Manager,"Customer Service, Database, Development, HTTP, Manager, Management, Materials, Networking, Recruiter, Video",907110318fbf044af06f8718d8410ab0
SQL Engineer with MySQL DB,"SQL, MySQL, Java",0e394ab172a4030b7d55d816e4139381
Remote - Senior Python Developer - Web Applications,"Web Application Development, Python, Django, JavaScript/HTML/CSS, Cloud Computing, RDBMS - Web Application Development, Python, Django, JavaScript/HTML/CSS, Cloud Computing, RDBMS",3d92051ba8b04464828918cb96f411d9
AirWatch Architect/Engineer,"airwatch, vmware, engineer, architect",1721e8fcc2d3671c744c2ce4d204203c
".NET Developer - C#, WPF, Subversion Systems!","C#, C++, Windows Presentation Foundation (WPF), SQL, Subversion - C#, C++, Windows Presentation Foundation (WPF), SQL, Subversion",34b22a97154f663c7ec00cd62a5124c8
Sr. Systems Engineer (Security Clearance and IAT Level 3 a must) (ID#002),"Accounting, Ada, Analysis, CCNA, CCNP, Database, Manager, Management, MCSE, Network Administrator, Network Engineer, Project, Security, Software Engineer, System Administrator, Technical Writing",10cc697b7d6f5a93b67ec38b493589a8
Mid-Level Software Engineer - DC Metro Area,Mid-Level Software Engineer - DC Metro Area,56188f9ff5d7884a0d34fb478ef9e8e4
"Director, Application Services","Agile, Analysis, Browser, Change Management, Development, Director, Genetic, Java, Management, Metrics, PMP, Project, QA, SDLC, Security, Testing",e4bc245fe14f740db420a3be31c3d2b0
Solutions Architect - 2016 Best Healthcare Company to Work For!,"Java, Solutions Architect, Pre-Sales, AWS, Oracle - Java, Solutions Architect, Pre-Sales, AWS, Oracle",dab62a10a34126ad12df3d74f5e441b1
CMDB Config Specialist,"CMDB, Service Now, ITIL Manager, ITIL Change Manager, Change Manager",896eb9de6e7cd3d4412fb566614664c2
Courseware Programmer (ID#004),"Adobe, Apache, API, Configuration Management, CSS, Development, Exchange, Flash, HTML, ILE, JavaScript, jQuery, Management, Multimedia, Programmer, Programming, Protocol, SOAP, Subversion, XML",23a3d6ccc2974d0736cadfb051be5402
IT Systems Engineering Manager,"Analysis, Architecture, Consulting, Development, ERP, Manager, SAP",b88e7b575bf091809895aff18fb6df47
SATCOM (ID#002),"Ada, Architecture, Cisco, Encryption, Ethernet, Exchange, Protocol, Protocols, Security, Technician",75ec8a29fd6d8163037108d4f7fb63ae
"iOS Developer - Objective-C, iOS Development, SWIFT","Objective-C, iOS Development, SWIFT, Core Data, Core Animation, Core Graphics, Core Text, SQL, APIs - Objective-C, iOS Development, SWIFT, Core Data, Core Animation, Core Graphics, Core Text, SQL, APIs",ba2d6171c3d6469954834e45d5c134d2
UAT Tech Lead,"Agile, Analysis, Analytical Skills, Automated, CASE, Development, Director, Management, Project, Project Management, Quick Test Pro, Scripts, SOX, Testing",9a36946b87de360cddb49794cd734304
Mechanical Engineer - The right career move for you!,"Revit, AutoCAD, Microsoft Word, Microsoft Excel - Revit, AutoCAD, Microsoft Word, Microsoft Excel",0c3359a11958f4c2ef2378a1f128ab77
"DevOps, Front End, Angular, Nodjs, UI","DevOps, Front End, Angular, Nodjs, UI, Javascript",5f9b01b525406ca78efeef4c49fc5250
Systems Engineer-Contract,"Accounting, Analysis, Architecture, Automated, CA-7, CICS, Computer Associates, Consulting, Hardware, IBM, Libraries, Programming, Project, Scheduler, SMP/E, SNA, Systems Administrator, Tivoli, VSAM",ca314e8be2e2609bb413bfc3dd26bf4d
Full Stack Javascript Engineer,"AngularJS, Apache, Bash, Browsers, Business Requirements, Database, Development, Genetic, Java, JavaScript, Linux, Management, MySQL, mysql, NoSQL, SOAP, SQL, SQL Server, Unix, UX, XML",f9a9fb2297fd0241d481923508816172
Sr. Business Analyst,"Agile, Analysis, Analyst, Browser, Business Analyst, Business Requirements, CASE, Consulting, Development, Environmental, Genetic, Lifecycle, Management, Metrics, MS Office, Project, Project Management, Research, Scrum, Supervision, UML, Use Case",5b8ee52927d8d6c514aeb7aa7d0e218a
C# Developer,".Net, Agile, ASP, ASP.NET, C#, Consulting, Developer, Development, Object Oriented Design, Programming, Project, QA, SQL, SQL Server, VB, Visual Basic",8e7a524bbdf85c5c568622a5f5c4b266
Senior Software Engineer (Python/Java),"Agile, Apache, C#, Development, Hadoop, Hudson, Iterative, Iterative Development, Java, Jenkins, Libraries, NoSQL, Oracle, Python, Software Engineer, SQL, SQL Server, TDD, Testing",a405574482ce3dae08c9b93ae4fc7ece
Digital Designer,"Architecture, CSS, Director, Graphics, HTML, User Interface",6943b58b3ecdded122f55c88ddf8f7e0
IT RISK MANAGER,"Consulting, Manager, Management, Project, Project Management, Security",b9ad97343941a722b09811f3283b504f
Arc GIS Expert,"ArcGIS, ESRI, GIS, GeoSpatial, Java, Javascript, DB, Database",1ab8d195f206ca5da59e32edc2abf3c0
SENIOR ENGINEER - VULNERABILITY RESEARCH,"Analysis, Assembly, Development, Hardware, HTTP, Management, Research, Security, Source Code",8fc53fb7fd3916c87f4151f504920183
Server Side Java/C++ E-trading Developer,"JAVA, C++, FRONT OFFICE, MULTI-THREADING, SDLC",02a4d68a9818a2c1c67b4e2bbd8c3280
Robert Half Technology Account Executive CS,"Customer Service, Development, Management, Networking",5abc86d65f1fb0165355cf934c1999d4
Product Manager,"Analysis, Consulting, Director, Manager, Management, Research, Sales",9f9ac5a6a5fc5e788d8e8e958b70ee42
Java/PHP LAMP Developer (2278-DCS),"Java/JSP, PHP LAMP",50173ca891220ddd74a0f8bd7ac565a1
Spotfire Web Developer,"Spotfire, Oracle Query, SQL script, Java, HTML, jQuery, JASON",359f851f7ffb15bbc643b56af6c0376e
Senior Application Developer Java,"Google web Toolkit, JPA, Oracle/SQL, Java, Eclipse",cb7987a0991cafc19cac5e8665b54cbf
Information System Security Engineer,"Intrusion Detection, Incident Response, IDS/IPS, TippingPoint, SourceFire, forensics gathering",a19fe95ba909ed50d8223a38b8401521
Senior DevOps Engineer,"AWS, Chef, Jenkins, Docker - AWS, Chef, Jenkins, Docker",58873c6875a310b3e7f5f72634c55002
Robert Half Technology Metro Market Manager TS,"Analysis, Development, Director, Manager, Management, MS Office",06f8f64ecfff269c8a27b5e560f0f151
Software Engineer,".Net, ASP, ASP.NET, C#, Consulting, Developer, Development, Programming, Software Engineer, SQL, SQL Server",d4f2976cc29e054b5d40853e73e60e99
eCommerce Infrastructure Architect,See job overview.,a43443c3aa6f22984e31ad47067b0a9e
Information Security Senior (Info Sec Operations),"Apache, CASE, Disaster Recovery, Encryption, Firmware, Linux, Manager, Management, Oracle, Risk Management, Security, Testing, Unix, Windows",4efa3a2b6792f07ed78d981c08ae4ccc
Robert Half Technology Account Executive TS,"Customer Service, Development, Management, Networking",28baffd1b30f046c37865186658f2f68
Senior Technical Product Manager,"PRODUCT MANAGEMENT, e-Payments, SDLC",cee8a59f9ee75f3a02211947102b6f27
Robert Half Technology Division Director CS,"Analysis, Development, Director, Management, MS Office, Sun",bf1bdcfde42ca584bbd9d7bb755abba1
Information Security Sr,"Apache, CISSP, Database, Firmware, Hardware, ICS, Java, Linux, Manager, Management, Oracle, Peripherals, Perl, Project, Security, SQL, Unix",a4f9aea8ae3508497428b3221076eab6
C/Pro*C Programmer,"C/Pro*C, Unix, Messaging",4f97065dfe047eee48e9f40297f67f36
Salesforce Business Analyst,"7 Years of Salesforce SDLC, 5 Years Salesforce configuration/development,Communication,In-depth knowledge of Salesforce administration; security, standard objects, reports/dashboards, Chatter",d66162e682d6f7729cfba91fe2912d61
Onboarder,"NON EMPLOYEE, ID",fedc1c1864a1c0e962a48efa8f5cb926
C# DEVELOPER Direct Hire position in Overland Park!,"Agile, C#, Consulting, Developer, Development, JavaScript, Programming, Project, Testing, XML",87d0d90b5b3b59d73b62eb5f9ffafaaf
Customer Technical Representative - Secret Clearance and IAT Level III Cert Required (ID#002),"Accounting, Backup and Recovery, Capacity Planning, Content Management, Database, Development, DNS, Encryption, Foundation, Hardware, Management, MCP, MCSE, Oracle, Peripherals, Project, Security, SQL, VMware, Windows, WSUS",69386367a8741bb6619bed3318c8db92
Robert Half Technology Account Executive CS,"Customer Service, Database, Development, Networking, Recruiter",8048ef893bcc2311d77ab917611525c1
Robert Half Technology Division Director CS,"Analysis, Development, Director, Management, MS Office",aa3c27dfd578f65421b2b41a6cb75d71
Senior .NET Developer - MO,"C#, ASP.NET, VB.NET, JavaScript, XML, XSLT; SQL Server; Azure",9c28275166b62ea8699ae96b2e4d56ee
"Development, Tech Ld","Agile, Analysis, Apache, Architecture, CASE, Database, Development, Firewall, GIT, J2EE, Java, Jenkins, Lifecycle, Management, Middleware, Oracle, Perl, Project, SalesForce, Scrum, SDLC, Security, SQL, SQL Server, Sybase, Testing, Unix, webmethods, Windows",ec2d37f2df6171b19f2072ec0502c7b9
IT Account Administrator Permissions Network Operations Center - TS/SCI Required (ID#002),"Accounting, Ada, Database, Security, System Administrator, Systems Administrator",c4835002e4afbd43f5a2ba5f833b562d
Robert Half Technology Division Director TS,"Analysis, Development, Director, Management, MS Office, Sun",3c8273cd47db8097d8b7c37311bcaf9d
Java Developer,"Java Developer, Sr. Java Developer",482bb5882d3343b75f43f280742f0bd2
Robert Half Technology Technology Recruiter TS,"Customer Service, Recruiter",925e98c00de6cb92c24c2c26c4721dba
SAP PP/PI Business Analyst,SAP PP/PI ECC6 R/3 upgrade and implementation experience,6b459dfdc80679a2ac99b0e343d3062e
Sr. Systems Engineer (Virtualization) (Security Clearance and IAT Level 3 a must) (ID#002),"Accounting, Analysis, CCNA, CCNP, Database, MCSE, Network Administrator, Network Engineer, Project, Security, Software Engineer, System Administrator, Windows",41fae25f1a170b16216e034a0dd99f06
UNIX Administrator,"BUSINESS ANALYSIS. Pluses: SAS, SQL SERVER, UNIX",4ca8bd0ac859f60a7769f97dc98ee431
Senior Software Developer (ETL),"Database, Data Modeling, DataStage, Data Warehouse, DB2, Developer, Development, Genetic, Management, Modeling, SQL, SQL Server, Unix",3b08eb139c46afb28c813eb87c749033
Robert Half Technology Senior Account Executive TS,"Customer Service, Development, Director, Management, Networking",9954df471f0c69cf4dde9cf5bbc61ad1
Program Manager - Health Care,"Analysis, CASE, Consulting, Customer Service, Development, Manager, Management, Program Manager, Project, Project Management, Sales",6f64db0a1ace48a40c6b1294b8a17de4
Active Secret Clearance Must Java Developer with PL/SQL exp. in Washington DC,"Java Developer, Oracle Pl/SQL, JavaScript, HTML",dc229bc9d55912fe503d44f3260efb11
QA Engineer,"Quality Assurance, testing web applications, SQL scripts,",76c25e146ffb8f3ec0356a261ea2c2cf
Senior QA Test Automation position in KC--Contract,"Accounting, Analyst, Apache, Automated, Browser, CASE, Change Management, Consulting, Development, Excel, Java, Lifecycle, Management, Packaging, Programming, Project, QA, QA Tester, Quality Assurance, Quality Center, Release, SQL, Subversion, Tester, Testing, Validation",8e4fba9f61230bb68239584d922b73d7
MES Techinical Lead,"MES, Siemens Simatic IT, Wonderware",31c7787240ed23817b03e9553c8d6e65
Java Web-Application Developer (Back-End and Front-End),"Agile, Ajax, Analyst, C++, CSS, Developer, Development, Genetic, GIT, HTML, Java, jQuery, Manager, Programmer, Project, Project Manager, Scrum, SOAP, SQL, TDD, Testing, XML",edc56f30fc5fd4ebd0aed7d8d04e16ed
Senior .NET Developer - SC,"C#, ASP.NET, VB.NET, JavaScript, XML, XSLT; SQL Server; Azure",bb7950e8e89017dd7a1c73662c501c53
Software QA Supervisor,"Accounting, Agile, Database, Defect Management, Development, Genetic, Management, Programming, Project, QA, Quality Assurance, Quality Center, Scripts, Supervision, Supervisor, TDD, Testing",6e3c7864af8e276711a073f40af6869a
Robert Half Technology Technology Recruiter TS,"Customer Service, Recruiter",5c9bb81c3b2f1308074bad65dd1db410
Application Security Engineer - Amazing Company Culture,"application security reviews, Vulnerability Analysis, Threat Modeling, Penetration Testing, secure code reviews, Java or C/C++ or C# - application security reviews, Vulnerability Analysis, Threat Modeling, Penetration Testing, secure code reviews, Java or C/C++ or C#",a0a4a8c1c03cf4ba58f842036f2747ce
Sharepoint Developer,"Business Requirements, C#, Consulting, CSS, Database, Developer, Development, Flash, HTML, JavaScript, jQuery, Management, MCSE, Programming, User Interface, XML",d6516f46cad4668c9be0536a3b268553
"Java Web Developer - Strongsville, OH","Java, J2EE, JSP, EJB, Struts, XML",efecd6c1ac349c6f8136ad4f5ab4e392
"Network Engineer in Washington, DC","Network Engineer, network design, technical review",35a48cbbf790712f9d71150974b6789a
Robert Half Technology Senior Recruiter CS,"Customer Service, Database, Development, Networking, Recruiter, Sun",6e6459cab87af566ddd2c1a4f1458416
"Senior Software Engineer, Analytics & Optimization","Algorithms, Architecture, MySQL, mysql, Programming, Ruby, Software Engineer, SQL",fc1f9d7b5a9a908c632eb788306c7ed0
Jr. / Mid Level Microsoft Dynamics CRM Specialist,"MS Dynamics CRM, SQL, CRM, C# - MS Dynamics CRM, SQL, CRM, C#",c56072b3a283430dfcb920670c4b0fe7
UAT Analyst Professional,"Agile, Analysis, Analyst, Analytical Skills, Defect Management, Development, Management, Project, Project Management, QA, QA Testing, Quality Center, Scripts, SOX, SQL, Testing, Unix, Windows",58f7d5ce27fd367a4b2e5ac194aa0fb4
Robert Half Technology Division Director TS,"Analysis, Development, Director, HTTP, Management, Materials, MS Office, Video",d94540748036309877f5079f15e040cb
Robert Half Technology Senior Recruiter TS,"Customer Service, Database, Development, Networking, Recruiter",b34c752aa63187221f077d2e62366de4
Citrix Administrator/ Architect,"Citrix, XenApp, XenDesktop, Virtualization, Web Interface",6a86e37f298f5a6f63081db1b994821e
Service Desk Technician Edwards AFB (ID#002),"Accounting, Ada, Database, Help Desk, Management, Project, Security, Technician, Windows",1c3bb31a4559982578b50a0bc9cab6da
Application Support (Application Build & Deployments - Continuous Integration),"Analysis, Development, GIT, IIS, Iterative, J2EE, Java, Jenkins, Lifecycle, Management, Middleware, Scripts, Unix",1627b67471144a4f3cf139a914106b2d
Ruby on Rails Engineer,"Ruby on Rails, NoSQL Databases, RESTful API Development, TDD, Amazon Web Services, Git - Ruby on Rails, NoSQL Databases, RESTful API Development, TDD, Amazon Web Services, Git",d73977e39a219ab710965259009eec6c
IT Project Manager,"Agile, Architecture, Development, Genetic, Hardware, Manager, Management, Microsoft Project, PMP, Project, Project Management, Project Manager, Security, Supervision",9f2cb3756773e22dac0d8a3a52f25475
UAT Manager,"Agile, Analysis, Analytical Skills, Automated, CASE, Development, Director, Manager, Management, Project, Project Management, Testing",24fa2a13a60dae113fc7b76af0bd6dc4
